STATE,YEAR,GenTotal,GenHydro,GenSolar,GenTotalRenewable,GenSolarBinary,GenTotalRenewableBinary,AllSourcesCO2,AllSourcesSO2,AllSourcesNOx,EPriceResidential,EPriceCommercial,EPriceIndustrial,EPriceTransportation,EPriceTotal,EsalesResidential,EsalesCommercial,EsalesIndustrial,EsalesTransportation,EsalesOther,EsalesTotal,CumlFinancial,CumlRegulatory,Total.salary,presidential.results,Import
NC,2003,15.18870582,0.056441543,0,0.0573355,0,0,8.656545769,0.053620705,0.016247263,8.32,6.65,4.79,0,6.86,0.406714615,0.343445638,0.249839748,0,0,14.4449754,4,1,16.93901565,0,0
NC,2004,14.83109963,0.043023833,0,0.043911714,0,0,8.605821217,0.053497402,0.013612378,8.45,6.7,4.88,0,6.97,0.41157643,0.341121679,0.247301891,0,0,14.75207202,4,2,17.92548228,0,0
NC,2005,14.99045314,0.041591993,0,0.042350707,0,0,8.867049456,0.055711258,0.01232662,8.65,6.86,5.04,8.33,7.19,0.42133927,0.344108764,0.234551686,2.81E-07,NA,14.8271795,5,4,18.86413928,0,0
NC,2006,14.14241241,0.030659415,0,0.031392076,0,0,8.353859434,0.050523337,0.011299605,9.12,7.17,5.23,3.23,7.53,0.417140662,0.351894746,0.230964347,2.45E-07,NA,14.31004516,16,5,20.21563322,0,1
NC,2007,14.38078822,0.022934728,0,0.023602174,1,1,8.777388698,0.040367795,0.006701698,9.4,7.43,5.47,9.09,7.83,0.425349942,0.354918065,0.219731827,1.67E-07,NA,14.57591213,18,12,21.52170792,0,1
NC,2008,13.56856946,0.02422281,1.44E-05,0.025199206,1,1,8.16284832,0.025544074,0.006455736,9.52,7.55,5.54,6.57,7.96,0.428627043,0.357811654,0.213522108,3.92E-05,NA,14.09187921,20,16,22.00203447,1,1
NC,2009,12.65427477,0.043673426,3.85E-05,0.044822459,1,0,6.930031686,0.013484082,0.004728705,9.99,7.98,5.99,6.83,8.48,0.441109333,0.362221589,0.196616633,5.24E-05,NA,13.64288973,43,18,20.99972538,1,1
NC,2010,13.60397575,0.036964603,8.81E-05,0.038570543,1,0,7.743069587,0.013814837,0.006069107,10.12,8.16,6.17,7.09,8.67,0.455669326,0.351368681,0.192910312,5.17E-05,NA,14.42187993,48,21,21.49194932,1,1
NC,2011,12.26646951,0.03288623,0.000146803,0.036202333,1,0,6.506491321,0.009459357,0.005182095,10.26,8.13,6.01,7.04,8.65,0.442887498,0.354481838,0.202575646,5.50E-05,NA,13.5818169,60,21,22.29369254,1,1
NC,2012,11.9695934,0.03194962,0.001195482,0.03573627,1,1,5.9420139,0.007546844,0.005456608,10.91,8.66,6.42,7.88,9.15,0.426838167,0.363119521,0.209986692,5.56E-05,NA,13.13936344,65,21,23.15650463,0,1
NC,2013,12.78681636,0.054793839,0.002736804,0.060788593,1,1,NA,NA,NA,10.97,8.76,6.45,7.94,9.24,0.433436109,0.359445216,0.207061617,5.71E-05,NA,13.17707368,66,22,23.85721363,0,1
ND,2000,48.82472111,0.067789202,0,0.068043904,0,0,50.85588135,0.217901818,0.113618006,6.44,6.08,3.98,0,5.44,0.360128408,0.271319774,0.322020004,0,0.046531814,14.67868136,3,2,13.03543438,0,0
ND,2001,47.67507093,0.04391642,0,0.044169122,0,1,50.43012613,0.222881842,0.114997053,6.47,5.99,3.98,0,5.48,0.354729378,0.313019986,0.280663731,0,0.051586905,15.4186915,4,2,13.69483142,0,0
ND,2002,49.44064686,0.050872041,0,0.050885138,0,1,51.23792423,0.20303059,0.111187442,6.39,5.85,3.98,0,5.45,0.358524165,0.333088014,0.257919949,0,0.050467872,16.13896338,4,2,14.20748856,0,0
ND,2003,49.58543725,0.055037893,0,0.05693687,0,1,50.7111718,0.203340299,0.111697378,6.49,5.64,3.96,0,5.47,0.354401847,0.363256837,0.282341316,0,0,16.56077128,4,2,14.90847313,0,0
ND,2004,47.10786492,0.05163878,0,0.058991974,0,0,48.2425993,0.214965066,0.114464657,6.79,5.86,4.13,0,5.69,0.348292286,0.365442642,0.286265072,0,0,16.54875055,4,2,16.01267585,0,0
ND,2005,50.3249896,0.042020486,0,0.049233613,0,1,52.22577254,0.197835241,0.110863508,6.99,6.11,4.32,0,5.92,0.350185655,0.368433735,0.28138061,0,NA,17.08354872,4,2,16.82832318,0,0
ND,2006,48.55379635,0.049254469,0,0.061333979,0,1,49.61120029,0.186573043,0.10700781,7.14,6.3,5,0,6.21,0.342637479,0.366959774,0.290402746,0,NA,17.68066363,5,3,17.94871183,0,0
ND,2007,48.97637616,0.041807219,0,0.06212098,0,1,50.63397089,0.196502461,0.103776426,7.3,6.58,5.24,0,6.42,0.341625079,0.354006129,0.304368792,0,NA,18.67460402,6,4,19.25294325,0,0
ND,2008,51.10585691,0.038271151,0,0.090399055,0,1,51.34386011,0.193280512,0.099106202,7.52,6.81,5.59,0,6.69,0.343028883,0.359218784,0.297752333,0,NA,19.38421451,8,4,20.88786648,0,0
ND,2009,52.94365717,0.043140451,0,0.13113498,0,1,50.48505426,0.186706053,0.091337244,7.58,6.81,5.25,0,6.63,0.351756482,0.360371994,0.287871524,0,NA,19.58278565,8,4,21.27428902,0,0
ND,2010,53.13660294,0.058783677,0,0.177035898,0,1,47.51444527,0.176881143,0.079554528,8.13,7.21,5.81,0,7.11,0.339032636,0.363848357,0.297119007,0,NA,19.81752674,8,5,23.01489791,0,0
ND,2011,51.19344699,0.073547587,0,0.223076292,0,0,43.56854367,0.125145569,0.070329898,8.58,7.61,6.24,0,7.5,0.33138405,0.354242144,0.314373806,0,NA,20.04695567,11,5,26.51369566,0,0
ND,2012,51.48197462,0.068573539,0,0.214733505,0,0,44.08412225,0.112726858,0.065483358,9.06,8.02,6.55,0,7.83,0.304734077,0.3471245,0.348141423,0,NA,20.97313828,13,5,31.63580114,0,0
ND,2013,48.38203264,0.052893561,0,0.210636996,1,1,NA,NA,NA,9.12,8.39,7.13,0,8.2,0.31428032,0.354591012,0.331128668,0,NA,22.14935685,13,5,33.84863979,0,0
NE,2000,16.99073122,0.051553798,0,0.052121097,0,0,11.56201413,0.03219499,0.023634796,6.53,5.42,3.61,0,5.31,0.342764394,0.28915538,0.298822478,0,0.069257748,14.2120396,1,1,15.76733679,0,0
NE,2001,17.74798215,0.036874338,0,0.037507202,0,0,12.48943279,0.037361615,0.026274516,6.5,5.48,3.76,0,5.39,0.349404756,0.29253134,0.296391567,0,0.061672338,14.39310881,1,1,16.34175811,0,0
NE,2002,18.33405757,0.034710255,0,0.035376669,0,0,12.06209291,0.036101606,0.02579821,6.73,5.62,3.89,0,5.55,0.349012732,0.287740908,0.294744399,0,0.068501961,14.87962613,1,1,16.84392034,0,0
NE,2003,17.57313575,0.032181196,0,0.035289387,0,0,12.55195866,0.036334912,0.027618734,6.87,5.81,4.18,0,5.64,0.342358649,0.331944157,0.325697194,0,0,14.91926659,1,1,17.46229131,0,0
NE,2004,18.380841,0.028524143,0,0.030959387,0,1,12.2528016,0.038909693,0.026237828,6.96,5.84,4.28,0,5.7,0.338412378,0.328535863,0.333051759,0,0,14.85912335,1,1,18.25720855,0,0
NE,2005,17.97191982,0.027696818,0,0.032122534,0,1,12.60269184,0.038259693,0.033348146,7.14,5.98,4.43,0,5.87,0.345092984,0.328004536,0.32690248,0,NA,15.408028,1,1,18.94265032,0,0
NE,2006,18.00118398,0.028209248,0,0.038100669,0,0,12.44350141,0.037003354,0.034845711,7.41,6.19,4.56,0,6.07,0.340717389,0.330158696,0.329123915,0,NA,15.50382163,4,2,20.01697564,0,0
NE,2007,18.34221383,0.010709467,0,0.01927916,0,0,11.87008529,0.035552327,0.022151865,7.59,6.39,4.78,0,6.28,0.345065455,0.332636716,0.322297829,0,NA,15.970872,5,2,21.16368729,0,0
NE,2008,18.18591091,0.010701832,0,0.019199919,0,1,12.61669147,0.039048548,0.023115559,7.87,6.68,5.16,0,6.58,0.338489951,0.327589956,0.333920093,0,NA,16.19028415,5,2,21.94300403,0,0
NE,2009,18.94412018,0.012754878,0,0.025954997,0,1,13.31556641,0.038991516,0.024571942,8.52,7.33,5.75,0,7.21,0.338354891,0.327366248,0.334278861,0,NA,15.85211148,10,4,21.6319035,0,0
NE,2010,20.22559346,0.035868299,0,0.049331387,0,1,13.50622504,0.035821326,0.022102931,8.94,7.64,6,0,7.52,0.338588135,0.319350434,0.342061431,0,NA,16.48165286,11,4,21.89663505,0,0
NE,2011,19.59310825,0.044804702,0,0.075731518,0,1,14.79232095,0.036919346,0.022441256,9.32,7.99,6.43,0,7.88,0.335184824,0.307972238,0.356842938,0,NA,16.10876589,12,4,22.53556951,0,0
NE,2012,18.44113863,0.036737389,0,0.076096493,0,1,14.26444163,0.031142767,0.015499974,10.04,8.38,7.01,0,8.37,0.314005519,0.299497446,0.386497034,0,NA,16.61447318,12,4,23.63564603,0,0
NE,2013,19.85299275,0.030290426,0,0.080662552,1,1,NA,NA,NA,10.31,8.6,7.44,0,8.74,0.327751163,0.305761857,0.36648698,0,NA,16.42649236,13,4,24.36764065,0,0
NH,2000,12.11841404,0.094948215,0,0.111198757,0,0,3.955007518,0.03844129,0.010460462,13.15,10.81,9.17,0,11.25,0.359894567,0.371540805,0.255677606,0,0.012887021,8.190120809,1,3,17.47318695,0,0
NH,2001,11.99554701,0.065711689,0,0.076780224,0,1,3.617099751,0.036883547,0.007466469,12.49,10.53,9.11,0,10.95,0.367337625,0.379114019,0.240660921,0,0.012887436,8.20854152,1,3,17.98715479,0,0
NH,2002,12.55197087,0.071518487,0,0.08187304,0,0,3.622552838,0.031875068,0.007366074,11.89,10.06,9.09,0,10.6,0.385473449,0.387590196,0.214023806,0,0.01291255,8.169706883,1,4,18.19232416,0,0
NH,2003,16.84449899,0.06164108,0,0.068980952,0,0,5.983585333,0.040885359,0.010134571,11.98,10.3,9.75,0,10.83,0.387497628,0.393511093,0.218991278,0,0,8.557950499,1,4,18.8467242,0,0
NH,2004,18.47161924,0.055108382,0,0.061608105,0,1,6.379194563,0.040213807,0.009027005,12.49,10.99,10.01,0,11.37,0.390195701,0.397607777,0.212196522,0,0,8.489554112,1,4,20.04315434,1,0
NH,2005,18.80789593,0.073514591,0,0.079896525,0,0,6.333721225,0.036084701,0.008591522,13.51,12.06,11.48,0,12.53,0.399779877,0.406925067,0.193295056,0,NA,8.642733177,1,4,20.9321767,1,0
NH,2006,16.82730646,0.069295283,0,0.076383806,0,0,5.437600672,0.028288173,0.006979951,14.68,14.07,11.62,0,13.84,0.39665233,0.4112504,0.19209727,0,NA,8.461316642,15,7,22.12539978,1,0
NH,2007,17.68115589,0.05435493,0,0.060919989,0,1,5.25022256,0.029695495,0.005037615,14.88,13.91,12.27,0,13.98,0.399868955,0.406714807,0.193416238,0,NA,8.534667785,20,8,22.97369768,1,0
NH,2008,17.31818399,0.071391554,0,0.078619077,0,1,5.134290349,0.02557039,0.00471922,15.68,14.3,13.13,0,14.63,0.400276516,0.411585684,0.1881378,0,NA,8.309952225,24,8,23.45849635,1,0
NH,2009,15.25065176,0.083340698,0,0.093941457,0,0,4.165133215,0.023220724,0.004150718,16.39,14.36,13.73,0,15.09,0.413284563,0.41508276,0.171632678,0,NA,8.091549493,25,8,22.60313532,1,0
NH,2010,16.7702245,0.066570051,0,0.075691551,0,1,4.194451056,0.025543792,0.004735061,16.32,14.25,12.76,0,14.84,0.411885998,0.409771137,0.178342865,0,NA,8.228046037,32,9,22.96981824,1,0
NH,2011,15.22327895,0.079976862,0,0.088655797,0,0,3.889643421,0.017101772,0.003916975,16.52,14.04,12.27,0,14.74,0.409812223,0.412022074,0.178165702,0,NA,8.245605637,33,9,23.7797458,1,0
NH,2012,14.57994304,0.066930901,0,0.084890992,0,1,3.250259404,0.001554533,0.003010678,16.07,13.36,11.83,0,14.19,0.408380995,0.411988268,0.179630737,0,NA,8.226962598,34,9,24.59151957,1,0
NH,2013,14.95409098,0.072158989,0,0.098777259,1,1,NA,NA,NA,16.33,13.52,11.4,0,14.3,0.41236595,0.409015042,0.178619008,0,NA,8.34957085,34,9,25.18793762,1,0
NJ,2000,6.889645335,0.000241645,0,0.023729791,0,0,2.608953908,0.009678917,0.005170328,10.27,9.14,8.58,7.15,9.47,0.350790842,0.473188075,0.168791749,0,0.007229333,8.300177599,1,3,20.67468647,1,1
NJ,2001,7.000267541,0.000302956,0,0.014500433,0,0,2.584584046,0.005685388,0.004388799,10.21,9.09,8.33,7.15,9.36,0.348351082,0.470709313,0.17364041,0,0.007299194,8.620842236,2,5,20.99944205,1,1
NJ,2002,7.206761313,0.000195389,0,0.013955458,0,1,2.592993137,0.005434563,0.004604554,10.38,8.9,7.72,10.94,9.3,0.364214742,0.474906659,0.153826407,0,0.007052192,8.732314903,2,5,21.33145032,1,1
NJ,2003,6.685563225,0.000677551,0,0.016475134,0,0,2.37384054,0.005655072,0.004046209,10.67,9.11,7.99,7.15,9.48,0.358290468,0.479380424,0.159915505,0.002413602,0,8.896618243,2,6,21.89390982,1,1
NJ,2004,6.490042476,0.000671106,0,0.015091261,0,0,2.495614295,0.00567251,0.003990605,11.23,9.96,9.03,10.94,10.29,0.361115883,0.490681853,0.144466046,0.003736218,0,9.011486127,2,6,22.82879867,1,1
NJ,2005,7.024668881,0.000513843,0,0.014963241,0,1,2.47020731,0.007510937,0.00404336,11.74,10.61,9.76,7.65,10.89,0.365990347,0.485518515,0.144844293,0.003646845,NA,9.501270946,4,6,23.7081037,1,1
NJ,2006,7.042307231,0.000583788,0,0.015687262,0,0,2.324568871,0.006541674,0.003269038,12.84,11.62,10.42,9.7,11.88,0.359202006,0.49494221,0.142199603,0.003656181,NA,9.244422146,7,9,24.95925914,1,1
NJ,2007,7.261339897,0.00033363,0,0.013793998,1,1,2.406654995,0.005375278,0.002464311,14.14,12.99,10.08,11.14,13.01,0.363115748,0.498888171,0.134417056,0.003579025,NA,9.493238062,7,10,26.06953184,1,1
NJ,2008,7.355023998,0.00040476,4.19E-05,0.014622161,1,1,2.321401117,0.004041782,0.002333863,15.66,14.03,12.54,13.23,14.43,0.361539844,0.50384927,0.13086623,0.003744656,NA,9.300748072,12,11,26.58230139,1,1
NJ,2009,7.109869845,0.000519016,0.000173221,0.016047438,1,0,1.850249542,0.001356266,0.00160104,16.31,13.84,11.89,12.5,14.53,0.367286857,0.519624141,0.108869359,0.004219644,NA,8.71661692,16,12,25.48337625,1,1
NJ,2010,7.521346105,0.000275857,0.000320999,0.013217723,1,1,2.194039926,0.001597882,0.001716057,16.57,13.89,11.81,11.73,14.68,0.382766953,0.506729444,0.106449861,0.004053742,NA,9.066888886,20,13,25.76987448,1,1
NJ,2011,7.316173249,0.000377268,0.001064672,0.015146962,1,1,1.913105559,0.000557414,0.001485986,16.23,13.47,11.43,10.69,14.3,0.382500144,0.508949598,0.10451833,0.004031928,NA,8.691972984,21,13,26.2949673,1,1
NJ,2012,7.352794953,0.000164794,0.004663042,0.019788577,1,1,1.816170685,0.000439612,0.001532109,15.78,12.78,10.52,9.77,13.68,0.381903333,0.510845961,0.103424778,0.003825927,NA,8.45571361,24,13,27.07939864,1,1
NJ,2013,7.265996462,0.00028222,0.006755253,0.022631207,1,1,NA,NA,NA,15.73,12.77,10.8,10.6,13.7,0.38241855,0.512190116,0.101359577,0.004031757,NA,8.37596165,24,13,27.78017789,1,1
NM,2000,18.68518378,0.006500261,0,0.006749041,0,1,17.85572017,0.034467229,0.044030598,8.36,7.06,4.69,0,6.58,0.262600877,0.354963939,0.292137421,0,0.090297764,10.32549173,0,2,12.05131475,1,0
NM,2001,18.38271868,0.007060649,0,0.007615575,0,1,17.3574255,0.030981653,0.042477263,8.74,7.5,5.45,0,7.16,0.26697204,0.365446968,0.281518305,0,0.086062687,10.24185903,0,2,12.79039566,1,0
NM,2002,16.58118243,0.008629363,0,0.009262335,0,1,16.02219191,0.025020185,0.039085285,8.5,7.22,4.48,0,6.73,0.272721229,0.364428138,0.276762689,0,0.086087944,10.38668182,1,3,13.36098488,1,0
NM,2003,17.52330443,0.005214468,0,0.010796608,0,1,16.96281022,0.024792291,0.03826947,8.69,7.36,4.95,0,7,0.280284551,0.417125256,0.302590193,0,0,10.34755832,1,4,13.98441456,1,0
NM,2004,17.42678002,0.004218138,0,0.019805855,0,1,16.81612198,0.018480966,0.036175779,8.67,7.39,5.22,0,7.1,0.283931081,0.415139575,0.300929343,0,0,10.49919454,1,4,14.83353709,0,0
NM,2005,18.35047806,0.004695887,0,0.027444212,0,1,17.37812575,0.014578793,0.036297089,9.13,7.81,5.61,0,7.51,0.284163376,0.407512039,0.308324585,0,NA,10.77921438,3,4,15.76741513,0,0
NM,2006,19.20283918,0.00531887,0,0.039594989,0,1,17.30604736,0.014580309,0.037072993,9.06,7.61,5.57,0,7.37,0.280356382,0.40138625,0.318257368,0,NA,11.04535432,5,6,16.90695858,0,0
NM,2007,18.3005085,0.007446867,0,0.046608183,0,1,16.25084712,0.012302954,0.03348629,9.12,7.66,5.6,0,7.44,0.28684825,0.401107197,0.312044553,0,NA,11.32418681,12,6,17.85645446,0,0
NM,2008,18.65246885,0.008437973,0,0.05333609,0,0,15.57258241,0.010168941,0.03220022,10.01,8.67,6.38,0,8.35,0.289446626,0.400586384,0.30996699,0,NA,11.10691525,13,8,18.67713788,1,0
NM,2009,19.76487945,0.006829679,0,0.046663537,1,1,16.69009498,0.008721103,0.030471052,10.02,8.4,5.72,0,8.09,0.300444918,0.403479241,0.296075841,0,NA,10.78412506,23,8,18.26773202,1,0
NM,2010,17.82387905,0.005986228,0.000246334,0.057150728,1,1,14.44469449,0.007390818,0.027444164,10.52,8.57,6.01,0,8.4,0.301068728,0.401979254,0.296952018,0,NA,11.02739549,29,9,18.42111278,1,0
NM,2011,18.37038607,0.005101105,0.003347255,0.063813995,1,1,14.99426724,0.007778553,0.027517228,11,9.07,6.06,0,8.74,0.298318199,0.401777953,0.299903848,0,NA,11.08621411,31,9,18.78959601,1,0
NM,2012,17.57460158,0.006081984,0.009111197,0.076336853,1,0,13.98955912,0.007206679,0.026601823,11.38,9.32,5.83,0,8.83,0.291813541,0.395431374,0.312755085,0,NA,11.11898432,33,9,19.26638097,1,0
NM,2013,17.18867744,0.002560232,0.010817691,0.075043618,1,1,NA,NA,NA,11.68,9.74,6.36,0,9.25,0.294991517,0.389445171,0.315563312,0,NA,11.05231744,33,9,19.5067322,1,0
NV,2000,17.58249199,0.068464811,0,0.107095057,0,1,12.26823757,0.023922354,0.023240557,7.28,6.74,4.98,0,6.17,0.338457347,0.235620459,0.40439594,0,0.021526254,13.77056094,2,5,17.37536097,0,0
NV,2001,16.17502332,0.074203699,0,0.109623295,0,0,11.52583346,0.023693883,0.020866259,9.08,8.45,6.56,0,7.86,0.341064688,0.237619959,0.399006607,0,0.022308747,13.44925843,2,5,18.26002678,0,0
NV,2002,14.81601263,0.070665667,0,0.105795627,0,0,9.827294688,0.020626292,0.019895855,9.43,9.06,7.25,0,8.42,0.332214513,0.258108882,0.389415151,0,0.020261454,13.48411416,2,5,18.81275307,0,0
NV,2003,14.84314727,0.05292095,0,0.085025622,0,0,10.40169909,0.020883768,0.018731181,9.02,8.79,7.3,0,8.29,0.343158492,0.271075009,0.385766499,0,0,13.47341997,4,6,20.13178006,0,0
NV,2004,16.18331875,0.042878497,0,0.077324803,0,0,10.83058301,0.021270892,0.01863464,9.69,9.08,7.24,0,8.56,0.340843309,0.264283633,0.394873057,0,0,13.45292104,4,6,22.46715928,0,0
NV,2005,16.70649457,0.042333279,0,0.07373316,0,1,10.88405129,0.020108655,0.018104146,10.2,9.48,7.71,9.34,9.02,0.340910807,0.262022736,0.396820954,0.000245503,NA,13.50213724,5,6,24.79861173,0,0
NV,2006,12.78942661,0.06458332,0,0.106758778,1,0,6.724045631,0.003369967,0.012286833,11.08,10.12,8.03,9.89,9.63,0.346325969,0.259506897,0.393930451,0.000236684,NA,13.88380818,6,8,26.79259101,0,1
NV,2007,12.73765292,0.061316412,0.001345802,0.101006295,1,0,6.592656549,0.003030627,0.01132128,11.82,10.09,8.28,9.98,9.99,0.347614967,0.262377789,0.389768968,0.000238277,NA,13.89706006,9,9,28.40740146,0,1
NV,2008,13.43177465,0.049889464,0.004446085,0.093743387,1,1,6.945034182,0.003254787,0.008272663,11.93,10.07,7.98,9.47,9.89,0.342701325,0.264372609,0.392691044,0.000235022,NA,13.47101812,9,9,28.44492557,1,1
NV,2009,14.28989027,0.065258887,0.004622951,0.11319724,1,1,6.933448496,0.002723426,0.006314362,12.86,10.64,7.97,9.95,10.36,0.346525198,0.261060942,0.392170625,0.000243235,NA,12.99318196,11,10,25.73979039,1,0
NV,2010,13.23899982,0.061380549,0.006171839,0.126441463,1,1,6.411301098,0.002697428,0.005750822,12.36,9.79,7.37,9.4,9.73,0.343908101,0.26559188,0.390248602,0.000251417,NA,12.72156786,16,10,24.97596715,1,0
NV,2011,11.74725317,0.068593081,0.009119043,0.144912916,1,1,5.424980854,0.001761945,0.004410013,11.61,9.05,6.65,8.58,8.97,0.338870052,0.265215089,0.395676715,0.000238144,NA,12.47577932,17,12,25.55379359,1,1
NV,2012,12.76592935,0.069382673,0.01345957,0.153782889,1,1,5.418462968,0.001547594,0.004356055,11.83,8.83,6.48,8.4,8.95,0.344591991,0.264770685,0.390406282,0.000231041,NA,12.76834474,19,12,26.28391791,1,1
NV,2013,13.05532951,0.073591051,0.020452875,0.174847054,1,1,NA,NA,NA,11.89,9.01,6.52,8.47,9.03,0.344845556,0.264175462,0.390743943,0.000235039,NA,12.61375271,19,12,27.17983288,1,0
NY,2000,7.268483077,0.180400774,0,0.196637535,0,0,3.258643818,0.015597496,0.00590505,13.97,12.65,5.37,8.65,11.38,0.302883982,0.420795674,0.18192581,0,0.094394534,7.476278703,1,3,20.78387283,1,1
NY,2001,7.539733572,0.160400415,0,0.169422351,0,1,3.195983431,0.013672675,0.005057921,14.04,12.87,5.56,9.38,11.55,0.306806491,0.421736007,0.176512574,0,0.094944929,7.553679935,2,4,21.30717006,1,1
NY,2002,7.284982523,0.179436866,0,0.189433521,0,0,2.936142543,0.012460828,0.004754413,13.55,12.33,5.18,7.92,11.16,0.31509084,0.422344472,0.170564197,0,0.092000491,7.694574682,4,4,20.79538794,1,1
NY,2003,7.155872558,0.176315572,0,0.185934085,0,0,2.988427979,0.013462012,0.004487285,14.31,12.93,7.14,9.38,12.44,0.327092118,0.503282561,0.150956665,0.018668656,0,7.488671207,4,5,21.12608592,1,1
NY,2004,7.149210223,0.173882483,0,0.18413544,0,1,3.010739144,0.01223314,0.004389699,14.54,12.98,7.04,7.92,12.55,0.326566845,0.512662344,0.142506241,0.01826457,0,7.518002289,4,6,22.44570613,1,1
NY,2005,7.599171945,0.175525707,0,0.185470248,0,1,3.15711705,0.009693059,0.004262057,15.72,14.36,8.23,11.39,13.95,0.336554562,0.511642036,0.132846312,0.01895709,NA,7.767834829,6,6,23.51830948,1,1
NY,2006,7.350855666,0.192208709,0,0.2067928,0,0,2.657279157,0.006297127,0.003309154,16.89,15.51,9.39,11.94,15.27,0.340462763,0.534516626,0.105291258,0.019729352,NA,7.349439236,10,8,25.3563255,1,0
NY,2007,7.511953785,0.173106542,0,0.188755311,0,1,2.767794448,0.006358029,0.003111248,17.1,15.92,8.71,10.96,15.22,0.339062518,0.501601744,0.136407882,0.022927857,NA,7.630331254,14,10,27.5308258,1,1
NY,2008,7.209136108,0.190441356,0,0.210135759,0,1,2.422705161,0.004286782,0.002639217,18.31,16.79,9.39,12.64,16.47,0.340388411,0.537410747,0.101943851,0.020256991,NA,7.400810153,22,11,28.12360126,1,1
NY,2009,6.820324555,0.207397611,0,0.236921748,0,0,1.953124305,0.00301558,0.00225856,17.5,15.48,8.37,13.13,15.44,0.344528502,0.538061502,0.095809182,0.021600814,NA,7.172933468,44,14,26.16249322,1,1
NY,2010,6.995788276,0.18597685,0,0.217133337,1,1,2.124033685,0.003152664,0.002250108,18.74,16.31,8.79,13.74,16.41,0.35226379,0.534322824,0.093210683,0.020202702,NA,7.387147182,57,15,27.2895814,1,1
NY,2011,7.042421003,0.203643565,4.69E-05,0.236038457,1,0,1.908429549,0.002658471,0.00218377,18.26,15.81,7.83,13.45,15.89,0.355715413,0.530424149,0.093165352,0.020695086,NA,7.378777307,63,16,28.33035703,1,1
NY,2012,6.924429111,0.181577761,0.000388257,0.21622978,1,1,1.819171383,0.001571774,0.002053793,17.62,15.06,6.7,14.2,15.15,0.354083273,0.530990118,0.095732569,0.01919404,NA,7.301557902,65,16,29.16624913,1,1
NY,2013,6.910999265,0.183469517,0.000492349,0.222263808,1,1,NA,NA,NA,18.79,15.35,6.58,13.65,15.44,0.343333618,0.516192254,0.121105748,0.01936838,NA,7.509013499,66,16,29.74754412,1,1
OH,2000,13.11788225,0.003911491,0,0.004091613,0,0,11.09726232,0.101416282,0.031183909,8.61,7.61,4.37,7.69,6.41,0.281413949,0.246721585,0.44807289,0,0.023791576,14.53778754,2,3,16.48969835,0,1
OH,2001,12.48395491,0.003590458,0,0.003786491,0,0,10.50361948,0.095888385,0.027688211,8.37,8.46,4.27,6.17,6.62,0.303895107,0.252712809,0.417841388,0,0.025550696,13.67177655,2,4,16.72260932,0,1
OH,2002,12.87743878,0.003320411,0,0.003492058,0,1,10.89532409,0.095941828,0.030426963,8.24,7.81,4.87,9.21,6.77,0.331559906,0.260249842,0.381152572,0,0.02703768,13.43241967,2,4,16.91852117,0,1
OH,2003,12.80637826,0.003483644,0,0.003710733,0,1,11.27402838,0.099618371,0.02894109,8.26,7.55,4.79,6.17,6.73,0.326045249,0.293953578,0.379971559,2.96E-05,0,13.29117451,2,5,17.34535405,0,1
OH,2004,12.93805983,0.004920095,0,0.005122791,0,0,10.87960365,0.091541197,0.021902163,8.45,7.75,4.89,9.21,6.89,0.326155328,0.293821331,0.379703839,0.000319502,0,13.45046902,2,5,18.04338389,0,1
OH,2005,13.67918748,0.003285489,0,0.003540489,0,1,11.6261478,0.092077519,0.020765176,8.51,7.93,5.1,9.03,7.08,0.336530704,0.29261354,0.370556555,0.000299202,NA,13.95803926,2,5,18.51854814,0,1
OH,2006,13.52706813,0.004065621,0,0.004377792,0,0,11.36304818,0.084411635,0.01952179,9.34,8.44,5.61,10.13,7.71,0.334847286,0.300730311,0.364138069,0.000284334,NA,13.35255752,3,6,19.1903853,0,0
OH,2007,13.46954537,0.00264532,0,0.00287583,0,1,11.45676682,0.083162073,0.019709629,9.57,8.67,5.76,9.98,7.91,0.336128337,0.297510453,0.366066973,0.000294237,NA,14.043839,6,6,19.79917718,0,1
OH,2008,13.30930542,0.002518932,0,0.003856889,0,1,11.19669296,0.062884222,0.019267108,10.06,9.23,6.2,10.68,8.39,0.335096297,0.296822857,0.36778346,0.000297386,NA,13.82780253,9,9,19.95268243,1,1
OH,2009,11.80123805,0.003877913,0,0.005521859,1,0,9.978079772,0.054118676,0.009557088,10.67,9.65,6.72,10.73,9.02,0.351368658,0.310114882,0.338249795,0.000266665,NA,12.68657381,24,9,18.96109023,1,1
OH,2010,12.45204256,0.002987667,8.95E-05,0.005085734,1,1,10.5760203,0.052917024,0.01061679,11.31,9.73,6.4,8.62,9.14,0.353396019,0.301829452,0.344540686,0.000233844,NA,13.36662628,33,10,19.24978316,1,1
OH,2011,11.74436188,0.00282961,0.000114282,0.006854324,1,1,9.729063765,0.053336073,0.010523911,11.42,9.63,6.12,6.64,9.03,0.346936292,0.304445146,0.348398854,0.000219708,NA,13.40403354,39,10,20.10056687,1,1
OH,2012,11.23252039,0.003192097,0.000282375,0.013887902,1,1,8.269736188,0.030715786,0.007876961,11.76,9.47,6.24,6.98,9.12,0.342967628,0.306682696,0.350127128,0.000222548,NA,13.19869887,41,10,21.05771981,1,1
